date_stamp;sku;quantity_sold
2022-05-09;10127;3.0
2022-05-09;10188;14.0
2022-05-09;10160;5.0
2022-05-09;10101;8.0
2022-05-09;10102;1.0
2022-05-09;10106;12.0
2022-05-09;10113;4.0
2022-05-09;10111;1.0
2022-05-09;10117;5.0
2022-05-09;10118;1.0
2022-05-09;10104;5.0
2022-05-09;10168;1.0
2022-05-09;10146;1.0
2022-05-09;10186;6.0
2022-05-09;10173;4.0
2022-05-09;10189;5.0
2022-05-09;10132;1.0
2022-05-09;10158;1.0
2022-05-09;10155;1.0
2022-05-09;10116;1.0
2022-05-09;10103;1.0
2022-05-09;10211;24.0
2022-05-09;10100;22.0
2022-05-09;10107;3.0
2022-05-09;10140;10.0
2022-05-09;10170;2.0
2022-05-09;10119;29.0
2022-05-09;10151;1.0
2022-05-09;10133;4.0
2022-05-09;10120;8.0
2022-05-09;10109;3.0
2022-05-09;10178;2.0
2022-05-09;10212;6.0
2022-05-09;10175;3.0
2022-05-09;10177;1.0
2022-05-10;10110;10.0
2022-05-10;10145;1.0
2022-05-10;10210;1.0
2022-05-10;10194;1.0
2022-05-10;10172;4.0
2022-05-10;10191;1.0
2022-05-10;10126;1.0
2022-05-10;10167;4.0
2022-05-10;10156;1.0
2022-05-10;10179;5.0
2022-05-10;10181;1.0
2022-05-10;10180;2.0
2022-05-10;10215;2.0
2022-05-10;10141;1.0
2022-05-10;10129;3.0
2022-05-10;10195;2.0
2022-05-10;10128;1.0
2022-05-10;10144;3.0
2022-05-10;10123;1.0
2022-05-10;10134;9.0
2022-05-10;10208;2.0
2022-05-10;10203;1.0
2022-05-10;10207;1.0
2022-05-10;10127;1.0
2022-05-10;10188;8.0
2022-05-10;10160;3.0
2022-05-10;10101;2.0
2022-05-10;10102;6.0
2022-05-10;10106;16.0
2022-05-10;10113;11.0
2022-05-10;10111;1.0
2022-05-10;10135;1.0
2022-05-10;10117;5.0
2022-05-10;10104;2.0
2022-05-10;10168;2.0
2022-05-10;10186;4.0
2022-05-10;10189;14.0
2022-05-10;10132;1.0
2022-05-10;10158;1.0
2022-05-10;10131;3.0
2022-05-10;10197;1.0
2022-05-10;10155;5.0
2022-05-10;10176;1.0
2022-05-10;10116;3.0
2022-05-10;10103;1.0
2022-05-10;10174;1.0
2022-05-10;10211;11.0
2022-05-10;10213;3.0
2022-05-10;10100;52.0
2022-05-10;10107;2.0
2022-05-10;10140;4.0
2022-05-10;10170;1.0
2022-05-10;10119;7.0
2022-05-10;10121;1.0
2022-05-10;10190;1.0
2022-05-10;10151;5.0
2022-05-10;10133;5.0
2022-05-10;10120;2.0
2022-05-10;10178;1.0
2022-05-10;10212;4.0
2022-05-10;10175;7.0
2022-05-10;10216;3.0
2022-05-10;10124;2.0
2022-05-10;10177;2.0
2022-05-10;10150;14.0
2022-05-11;10110;19.0
2022-05-11;10193;1.0
2022-05-11;10145;1.0
2022-05-11;10182;1.0
2022-05-11;10194;1.0
2022-05-11;10172;2.0
2022-05-11;10191;1.0
2022-05-11;10126;13.0
2022-05-11;10167;5.0
2022-05-11;10156;5.0
2022-05-11;10179;5.0
2022-05-11;10129;1.0
2022-05-11;10157;1.0
2022-05-11;10161;1.0
2022-05-11;10144;1.0
2022-05-11;10123;1.0
2022-05-11;10199;1.0
2022-05-11;10200;1.0
2022-05-11;10134;2.0
2022-05-11;10127;2.0
2022-05-11;10139;6.0
2022-05-11;10188;5.0
2022-05-11;10160;5.0
2022-05-11;10101;5.0
2022-05-11;10102;3.0
2022-05-11;10106;26.0
2022-05-11;10113;3.0
2022-05-11;10206;1.0
2022-05-11;10111;2.0
2022-05-11;10117;4.0
2022-05-11;10118;5.0
2022-05-11;10104;1.0
2022-05-11;10168;4.0
2022-05-11;10146;2.0
2022-05-11;10152;5.0
2022-05-11;10186;7.0
2022-05-11;10189;6.0
2022-05-11;10132;1.0
2022-05-11;10116;1.0
2022-05-11;10115;1.0
2022-05-11;10103;1.0
2022-05-11;10165;1.0
2022-05-11;10174;3.0
2022-05-11;10220;5.0
2022-05-11;10211;27.0
2022-05-11;10100;108.0
2022-05-11;10107;4.0
2022-05-11;10140;14.0
2022-05-11;10170;1.0
2022-05-11;10119;25.0
2022-05-11;10190;1.0
2022-05-11;10151;2.0
2022-05-11;10133;9.0
2022-05-11;10120;1.0
2022-05-11;10109;2.0
2022-05-11;10178;2.0
2022-05-11;10212;4.0
2022-05-11;10175;4.0
2022-05-11;10177;6.0
2022-05-11;10150;19.0
2022-05-11;10171;3.0
2022-05-12;10149;1.0
2022-05-12;10110;21.0
2022-05-12;10210;1.0
2022-05-12;10194;1.0
2022-05-12;10172;2.0
2022-05-12;10191;3.0
2022-05-12;10126;18.0
2022-05-12;10167;18.0
2022-05-12;10156;2.0
2022-05-12;10179;2.0
2022-05-12;10181;1.0
2022-05-12;10180;2.0
2022-05-12;10215;3.0
2022-05-12;10192;7.0
2022-05-12;10157;1.0
2022-05-12;10123;2.0
2022-05-12;10162;1.0
2022-05-12;10134;1.0
2022-05-12;10207;2.0
2022-05-12;10214;1.0
2022-05-12;10127;7.0
2022-05-12;10139;1.0
2022-05-12;10188;2.0
2022-05-12;10114;2.0
2022-05-12;10160;1.0
2022-05-12;10101;5.0
2022-05-12;10102;4.0
2022-05-12;10106;21.0
2022-05-12;10113;12.0
2022-05-12;10117;5.0
2022-05-12;10118;1.0
2022-05-12;10168;5.0
2022-05-12;10146;6.0
2022-05-12;10152;1.0
2022-05-12;10186;3.0
2022-05-12;10173;3.0
2022-05-12;10189;22.0
2022-05-12;10132;1.0
2022-05-12;10155;1.0
2022-05-12;10176;1.0
2022-05-12;10202;3.0
2022-05-12;10103;2.0
2022-05-12;10165;1.0
2022-05-12;10174;1.0
2022-05-12;10220;3.0
2022-05-12;10218;1.0
2022-05-12;10211;25.0
2022-05-12;10209;1.0
2022-05-12;10213;2.0
2022-05-12;10100;42.0
2022-05-12;10107;4.0
2022-05-12;10140;18.0
2022-05-12;10170;6.0
2022-05-12;10119;21.0
2022-05-12;10169;3.0
2022-05-12;10190;5.0
2022-05-12;10151;2.0
2022-05-12;10133;15.0
2022-05-12;10120;4.0
2022-05-12;10212;7.0
2022-05-12;10175;14.0
2022-05-12;10216;3.0
2022-05-12;10124;4.0
2022-05-12;10177;1.0
2022-05-12;10150;6.0
2022-05-13;10149;3.0
2022-05-13;10110;10.0
2022-05-13;10182;1.0
2022-05-13;10191;1.0
2022-05-13;10126;6.0
2022-05-13;10167;2.0
2022-05-13;10179;1.0
2022-05-13;10157;2.0
2022-05-13;10208;1.0
2022-05-13;10207;1.0
2022-05-13;10127;1.0
2022-05-13;10114;1.0
2022-05-13;10160;2.0
2022-05-13;10106;12.0
2022-05-13;10113;2.0
2022-05-13;10135;2.0
2022-05-13;10136;2.0
2022-05-13;10118;2.0
2022-05-13;10104;3.0
2022-05-13;10168;2.0
2022-05-13;10152;1.0
2022-05-13;10186;2.0
2022-05-13;10173;1.0
2022-05-13;10189;8.0
2022-05-13;10131;2.0
2022-05-13;10116;1.0
2022-05-13;10115;1.0
2022-05-13;10211;9.0
2022-05-13;10209;1.0
2022-05-13;10100;26.0
2022-05-13;10107;3.0
2022-05-13;10140;11.0
2022-05-13;10170;1.0
2022-05-13;10119;1.0
2022-05-13;10190;1.0
2022-05-13;10151;4.0
2022-05-13;10133;9.0
2022-05-13;10120;1.0
2022-05-13;10109;1.0
2022-05-13;10178;1.0
2022-05-13;10212;1.0
2022-05-13;10124;2.0
2022-05-13;10177;1.0
2022-05-13;10150;1.0
2022-05-14;10110;47.0
2022-05-14;10193;3.0
2022-05-14;10182;2.0
2022-05-14;10210;1.0
2022-05-14;10217;1.0
2022-05-14;10194;3.0
2022-05-14;10172;18.0
2022-05-14;10191;1.0
2022-05-14;10126;16.0
2022-05-14;10167;11.0
2022-05-14;10156;7.0
2022-05-14;10181;2.0
2022-05-14;10180;6.0
2022-05-14;10215;2.0
2022-05-14;10141;1.0
2022-05-14;10129;10.0
2022-05-14;10192;4.0
2022-05-14;10195;3.0
2022-05-14;10128;1.0
2022-05-14;10157;6.0
2022-05-14;10161;1.0
2022-05-14;10144;5.0
2022-05-14;10143;5.0
2022-05-14;10123;4.0
2022-05-14;10199;2.0
2022-05-14;10162;4.0
2022-05-14;10134;2.0
2022-05-14;10208;3.0
2022-05-14;10207;1.0
2022-05-14;10214;1.0
2022-05-14;10127;2.0
2022-05-14;10188;7.0
2022-05-14;10114;1.0
2022-05-14;10160;3.0
2022-05-14;10101;7.0
2022-05-14;10102;13.0
2022-05-14;10106;39.0
2022-05-14;10113;11.0
2022-05-14;10111;4.0
2022-05-14;10135;2.0
2022-05-14;10117;7.0
2022-05-14;10104;2.0
2022-05-14;10168;3.0
2022-05-14;10146;1.0
2022-05-14;10152;1.0
2022-05-14;10186;4.0
2022-05-14;10142;2.0
2022-05-14;10173;4.0
2022-05-14;10189;33.0
2022-05-14;10122;1.0
2022-05-14;10158;2.0
2022-05-14;10131;2.0
2022-05-14;10198;2.0
2022-05-14;10197;7.0
2022-05-14;10155;2.0
2022-05-14;10176;1.0
2022-05-14;10202;2.0
2022-05-14;10116;5.0
2022-05-14;10103;1.0
2022-05-14;10174;9.0
2022-05-14;10220;3.0
2022-05-14;10211;47.0
2022-05-14;10209;3.0
2022-05-14;10213;5.0
2022-05-14;10100;122.0
2022-05-14;10107;5.0
2022-05-14;10140;38.0
2022-05-14;10170;5.0
2022-05-14;10119;60.0
2022-05-14;10169;1.0
2022-05-14;10121;5.0
2022-05-14;10190;6.0
2022-05-14;10151;11.0
2022-05-14;10133;27.0
2022-05-14;10120;9.0
2022-05-14;10109;7.0
2022-05-14;10178;7.0
2022-05-14;10212;29.0
2022-05-14;10175;6.0
2022-05-14;10124;4.0
2022-05-14;10177;10.0
2022-05-14;10150;14.0
2022-05-14;10171;2.0
2022-05-15;10110;16.0
2022-05-15;10193;1.0
2022-05-15;10182;1.0
2022-05-15;10166;1.0
2022-05-15;10172;2.0
2022-05-15;10126;17.0
2022-05-15;10167;5.0
2022-05-15;10156;1.0
2022-05-15;10179;1.0
2022-05-15;10181;4.0
2022-05-15;10180;2.0
2022-05-15;10141;1.0
2022-05-15;10129;4.0
2022-05-15;10192;3.0
2022-05-15;10195;1.0
2022-05-15;10128;1.0
2022-05-15;10157;5.0
2022-05-15;10143;1.0
2022-05-15;10123;1.0
2022-05-15;10199;1.0
2022-05-15;10134;1.0
2022-05-15;10208;4.0
2022-05-15;10207;3.0
2022-05-15;10214;2.0
2022-05-15;10127;4.0
2022-05-15;10188;1.0
2022-05-15;10160;1.0
2022-05-15;10101;3.0
2022-05-15;10102;8.0
2022-05-15;10106;25.0
2022-05-15;10113;5.0
2022-05-15;10111;1.0
2022-05-15;10117;5.0
2022-05-15;10104;4.0
2022-05-15;10168;1.0
2022-05-15;10186;9.0
2022-05-15;10173;2.0
2022-05-15;10189;17.0
2022-05-15;10122;1.0
2022-05-15;10132;4.0
2022-05-15;10131;1.0
2022-05-15;10198;2.0
2022-05-15;10176;2.0
2022-05-15;10202;4.0
2022-05-15;10116;1.0
2022-05-15;10115;2.0
2022-05-15;10103;2.0
2022-05-15;10220;3.0
2022-05-15;10218;3.0
2022-05-15;10219;4.0
2022-05-15;10211;17.0
2022-05-15;10209;1.0
2022-05-15;10213;1.0
2022-05-15;10100;86.0
2022-05-15;10107;11.0
2022-05-15;10140;12.0
2022-05-15;10119;21.0
2022-05-15;10169;1.0
2022-05-15;10190;4.0
2022-05-15;10151;4.0
2022-05-15;10133;21.0
2022-05-15;10120;4.0
2022-05-15;10109;3.0
2022-05-15;10178;4.0
2022-05-15;10212;12.0
2022-05-15;10175;6.0
2022-05-15;10177;3.0
2022-05-15;10150;4.0
2022-05-16;10110;18.0
2022-05-16;10182;4.0
2022-05-16;10210;6.0
2022-05-16;10194;1.0
2022-05-16;10172;5.0
2022-05-16;10126;15.0
2022-05-16;10167;2.0
2022-05-16;10156;1.0
2022-05-16;10179;1.0
2022-05-16;10181;2.0
2022-05-16;10180;1.0
2022-05-16;10141;1.0
2022-05-16;10129;2.0
2022-05-16;10195;2.0
2022-05-16;10128;1.0
2022-05-16;10157;2.0
2022-05-16;10144;1.0
2022-05-16;10200;1.0
2022-05-16;10162;1.0
2022-05-16;10134;10.0
2022-05-16;10208;1.0
2022-05-16;10203;2.0
2022-05-16;10207;1.0
2022-05-16;10127;1.0
2022-05-16;10139;1.0
2022-05-16;10188;7.0
2022-05-16;10114;1.0
2022-05-16;10160;7.0
2022-05-16;10101;3.0
2022-05-16;10102;3.0
2022-05-16;10106;27.0
2022-05-16;10113;8.0
2022-05-16;10117;6.0
2022-05-16;10136;1.0
2022-05-16;10118;2.0
2022-05-16;10104;1.0
2022-05-16;10168;1.0
2022-05-16;10186;8.0
2022-05-16;10142;1.0
2022-05-16;10173;4.0
2022-05-16;10189;9.0
2022-05-16;10122;2.0
2022-05-16;10132;2.0
2022-05-16;10158;1.0
2022-05-16;10131;2.0
2022-05-16;10197;2.0
2022-05-16;10103;1.0
2022-05-16;10165;2.0
2022-05-16;10220;3.0
2022-05-16;10219;1.0
2022-05-16;10211;14.0
2022-05-16;10213;6.0
2022-05-16;10164;2.0
2022-05-16;10100;68.0
2022-05-16;10107;2.0
2022-05-16;10140;31.0
2022-05-16;10170;1.0
2022-05-16;10119;22.0
2022-05-16;10133;4.0
2022-05-16;10120;2.0
2022-05-16;10109;1.0
2022-05-16;10178;3.0
2022-05-16;10212;13.0
2022-05-16;10216;2.0
2022-05-16;10124;2.0
2022-05-16;10177;2.0
2022-05-16;10150;5.0
2022-05-17;10110;15.0
2022-05-17;10182;2.0
2022-05-17;10194;1.0
2022-05-17;10172;4.0
2022-05-17;10126;10.0
2022-05-17;10167;3.0
2022-05-17;10156;5.0
2022-05-17;10179;1.0
2022-05-17;10180;1.0
2022-05-17;10129;5.0
2022-05-17;10128;3.0
2022-05-17;10144;4.0
2022-05-17;10143;1.0
2022-05-17;10207;4.0
2022-05-17;10127;3.0
2022-05-17;10160;1.0
2022-05-17;10101;2.0
2022-05-17;10102;4.0
2022-05-17;10106;27.0
2022-05-17;10113;1.0
2022-05-17;10111;1.0
2022-05-17;10117;1.0
2022-05-17;10136;1.0
2022-05-17;10104;1.0
2022-05-17;10168;3.0
2022-05-17;10152;1.0
2022-05-17;10186;4.0
2022-05-17;10173;3.0
2022-05-17;10189;12.0
2022-05-17;10131;1.0
2022-05-17;10155;4.0
2022-05-17;10202;1.0
2022-05-17;10116;1.0
2022-05-17;10103;2.0
2022-05-17;10220;2.0
2022-05-17;10211;16.0
2022-05-17;10164;1.0
2022-05-17;10100;54.0
2022-05-17;10107;5.0
2022-05-17;10140;22.0
2022-05-17;10170;6.0
2022-05-17;10119;15.0
2022-05-17;10190;1.0
2022-05-17;10151;4.0
2022-05-17;10133;2.0
2022-05-17;10120;3.0
2022-05-17;10109;1.0
2022-05-17;10178;2.0
2022-05-17;10212;11.0
2022-05-17;10175;8.0
2022-05-17;10124;2.0
2022-05-17;10177;5.0
2022-05-17;10150;1.0
2022-05-18;10110;15.0
2022-05-18;10193;1.0
2022-05-18;10182;2.0
2022-05-18;10210;1.0
2022-05-18;10194;1.0
2022-05-18;10172;16.0
2022-05-18;10191;2.0
2022-05-18;10126;9.0
2022-05-18;10167;4.0
2022-05-18;10156;2.0
2022-05-18;10179;2.0
2022-05-18;10180;2.0
2022-05-18;10215;1.0
2022-05-18;10129;5.0
2022-05-18;10128;1.0
2022-05-18;10157;2.0
2022-05-18;10144;4.0
2022-05-18;10123;1.0
2022-05-18;10199;3.0
2022-05-18;10208;2.0
2022-05-18;10207;4.0
2022-05-18;10204;1.0
2022-05-18;10127;2.0
2022-05-18;10205;1.0
2022-05-18;10188;5.0
2022-05-18;10160;1.0
2022-05-18;10101;4.0
2022-05-18;10102;4.0
2022-05-18;10106;23.0
2022-05-18;10113;1.0
2022-05-18;10135;3.0
2022-05-18;10117;4.0
2022-05-18;10136;2.0
2022-05-18;10118;1.0
2022-05-18;10104;6.0
2022-05-18;10168;1.0
2022-05-18;10186;3.0
2022-05-18;10173;1.0
2022-05-18;10189;14.0
2022-05-18;10158;3.0
2022-05-18;10197;1.0
2022-05-18;10155;1.0
2022-05-18;10201;1.0
2022-05-18;10202;1.0
2022-05-18;10115;1.0
2022-05-18;10165;3.0
2022-05-18;10220;6.0
2022-05-18;10211;19.0
2022-05-18;10213;1.0
2022-05-18;10163;1.0
2022-05-18;10100;50.0
2022-05-18;10107;5.0
2022-05-18;10140;12.0
2022-05-18;10119;33.0
2022-05-18;10190;1.0
2022-05-18;10151;8.0
2022-05-18;10133;17.0
2022-05-18;10120;4.0
2022-05-18;10109;4.0
2022-05-18;10212;26.0
2022-05-18;10124;3.0
2022-05-18;10177;1.0
2022-05-18;10150;14.0
2022-05-18;10171;1.0
2022-05-19;10149;6.0
2022-05-19;10110;8.0
2022-05-19;10182;1.0
2022-05-19;10210;2.0
2022-05-19;10217;1.0
2022-05-19;10172;2.0
2022-05-19;10191;9.0
2022-05-19;10126;31.0
2022-05-19;10167;4.0
2022-05-19;10156;1.0
2022-05-19;10179;1.0
2022-05-19;10181;4.0
2022-05-19;10180;3.0
2022-05-19;10192;1.0
2022-05-19;10195;1.0
2022-05-19;10157;1.0
2022-05-19;10161;1.0
2022-05-19;10144;4.0
2022-05-19;10143;1.0
2022-05-19;10123;3.0
2022-05-19;10130;1.0
2022-05-19;10200;2.0
2022-05-19;10134;2.0
2022-05-19;10203;1.0
2022-05-19;10207;1.0
2022-05-19;10204;1.0
2022-05-19;10127;2.0
2022-05-19;10205;1.0
2022-05-19;10160;6.0
2022-05-19;10101;2.0
2022-05-19;10102;4.0
2022-05-19;10106;18.0
2022-05-19;10113;3.0
2022-05-19;10111;1.0
2022-05-19;10135;1.0
2022-05-19;10117;1.0
2022-05-19;10118;5.0
2022-05-19;10104;2.0
2022-05-19;10168;4.0
2022-05-19;10146;3.0
2022-05-19;10152;1.0
2022-05-19;10186;3.0
2022-05-19;10142;1.0
2022-05-19;10189;8.0
2022-05-19;10122;1.0
2022-05-19;10132;5.0
2022-05-19;10158;1.0
2022-05-19;10131;1.0
2022-05-19;10176;1.0
2022-05-19;10202;1.0
2022-05-19;10116;2.0
2022-05-19;10115;2.0
2022-05-19;10103;2.0
2022-05-19;10174;6.0
2022-05-19;10220;1.0
2022-05-19;10218;3.0
2022-05-19;10219;4.0
2022-05-19;10211;21.0
2022-05-19;10209;1.0
2022-05-19;10100;16.0
2022-05-19;10140;22.0
2022-05-19;10170;6.0
2022-05-19;10119;57.0
2022-05-19;10121;17.0
2022-05-19;10190;10.0
2022-05-19;10151;23.0
2022-05-19;10133;12.0
2022-05-19;10120;4.0
2022-05-19;10212;15.0
2022-05-19;10175;18.0
2022-05-19;10124;6.0
2022-05-19;10150;22.0
2022-05-19;10171;1.0
2022-05-20;10149;3.0
2022-05-20;10110;8.0
2022-05-20;10193;2.0
2022-05-20;10194;3.0
2022-05-20;10172;1.0
2022-05-20;10191;7.0
2022-05-20;10126;61.0
2022-05-20;10167;2.0
2022-05-20;10156;7.0
2022-05-20;10179;1.0
2022-05-20;10181;1.0
2022-05-20;10129;3.0
2022-05-20;10192;5.0
2022-05-20;10128;1.0
2022-05-20;10157;1.0
2022-05-20;10161;1.0
2022-05-20;10123;5.0
2022-05-20;10199;2.0
2022-05-20;10200;1.0
2022-05-20;10162;4.0
2022-05-20;10207;2.0
2022-05-20;10204;1.0
2022-05-20;10127;5.0
2022-05-20;10160;4.0
2022-05-20;10101;3.0
2022-05-20;10102;12.0
2022-05-20;10106;18.0
2022-05-20;10113;5.0
2022-05-20;10206;1.0
2022-05-20;10111;2.0
2022-05-20;10135;7.0
2022-05-20;10117;6.0
2022-05-20;10136;1.0
2022-05-20;10104;1.0
2022-05-20;10168;6.0
2022-05-20;10173;7.0
2022-05-20;10189;23.0
2022-05-20;10122;5.0
2022-05-20;10132;3.0
2022-05-20;10158;2.0
2022-05-20;10131;4.0
2022-05-20;10198;1.0
2022-05-20;10197;1.0
2022-05-20;10155;1.0
2022-05-20;10176;2.0
2022-05-20;10202;1.0
2022-05-20;10116;2.0
2022-05-20;10103;3.0
2022-05-20;10220;1.0
2022-05-20;10218;1.0
2022-05-20;10219;2.0
2022-05-20;10211;20.0
2022-05-20;10100;18.0
2022-05-20;10107;2.0
2022-05-20;10140;33.0
2022-05-20;10119;78.0
2022-05-20;10169;4.0
2022-05-20;10121;18.0
2022-05-20;10190;21.0
2022-05-20;10151;63.0
2022-05-20;10133;3.0
2022-05-20;10120;1.0
2022-05-20;10178;2.0
2022-05-20;10212;11.0
2022-05-20;10175;37.0
2022-05-20;10216;4.0
2022-05-20;10124;4.0
2022-05-20;10177;5.0
2022-05-20;10150;43.0
2022-05-21;10110;11.0
2022-05-21;10193;2.0
2022-05-21;10172;5.0
2022-05-21;10191;20.0
2022-05-21;10126;99.0
2022-05-21;10167;2.0
2022-05-21;10156;6.0
2022-05-21;10179;7.0
2022-05-21;10181;1.0
2022-05-21;10180;4.0
2022-05-21;10141;1.0
2022-05-21;10129;12.0
2022-05-21;10192;2.0
2022-05-21;10195;2.0
2022-05-21;10128;2.0
2022-05-21;10157;3.0
2022-05-21;10161;2.0
2022-05-21;10144;1.0
2022-05-21;10123;9.0
2022-05-21;10199;8.0
2022-05-21;10162;2.0
2022-05-21;10207;2.0
2022-05-21;10127;7.0
2022-05-21;10188;10.0
2022-05-21;10114;4.0
2022-05-21;10160;4.0
2022-05-21;10101;2.0
2022-05-21;10102;6.0
2022-05-21;10106;36.0
2022-05-21;10113;9.0
2022-05-21;10111;1.0
2022-05-21;10135;2.0
2022-05-21;10117;9.0
2022-05-21;10118;3.0
2022-05-21;10104;1.0
2022-05-21;10168;4.0
2022-05-21;10146;4.0
2022-05-21;10152;1.0
2022-05-21;10186;3.0
2022-05-21;10185;1.0
2022-05-21;10142;1.0
2022-05-21;10173;5.0
2022-05-21;10189;23.0
2022-05-21;10122;3.0
2022-05-21;10132;2.0
2022-05-21;10158;3.0
2022-05-21;10131;1.0
2022-05-21;10197;2.0
2022-05-21;10155;3.0
2022-05-21;10116;1.0
2022-05-21;10103;2.0
2022-05-21;10165;16.0
2022-05-21;10174;3.0
2022-05-21;10220;1.0
2022-05-21;10218;1.0
2022-05-21;10211;43.0
2022-05-21;10213;2.0
2022-05-21;10164;1.0
2022-05-21;10100;31.0
2022-05-21;10107;10.0
2022-05-21;10140;35.0
2022-05-21;10119;161.0
2022-05-21;10169;1.0
2022-05-21;10121;9.0
2022-05-21;10190;18.0
2022-05-21;10151;61.0
2022-05-21;10133;15.0
2022-05-21;10120;8.0
2022-05-21;10109;1.0
2022-05-21;10178;3.0
2022-05-21;10212;19.0
2022-05-21;10175;38.0
2022-05-21;10216;6.0
2022-05-21;10124;4.0
2022-05-21;10177;6.0
2022-05-21;10150;21.0
2022-05-22;10110;19.0
2022-05-22;10166;2.0
2022-05-22;10217;1.0
2022-05-22;10194;1.0
2022-05-22;10172;4.0
2022-05-22;10191;11.0
2022-05-22;10126;39.0
2022-05-22;10167;5.0
2022-05-22;10156;3.0
2022-05-22;10179;6.0
2022-05-22;10129;3.0
2022-05-22;10128;1.0
2022-05-22;10161;1.0
2022-05-22;10144;6.0
2022-05-22;10130;3.0
2022-05-22;10162;1.0
2022-05-22;10207;1.0
2022-05-22;10204;1.0
2022-05-22;10127;6.0
2022-05-22;10188;4.0
2022-05-22;10114;2.0
2022-05-22;10160;8.0
2022-05-22;10101;3.0
2022-05-22;10102;7.0
2022-05-22;10106;15.0
2022-05-22;10113;2.0
2022-05-22;10111;3.0
2022-05-22;10135;2.0
2022-05-22;10117;3.0
2022-05-22;10136;3.0
2022-05-22;10104;2.0
2022-05-22;10168;1.0
2022-05-22;10146;1.0
2022-05-22;10186;2.0
2022-05-22;10173;6.0
2022-05-22;10189;15.0
2022-05-22;10132;2.0
2022-05-22;10158;1.0
2022-05-22;10131;1.0
2022-05-22;10198;1.0
2022-05-22;10155;4.0
2022-05-22;10176;3.0
2022-05-22;10116;1.0
2022-05-22;10103;4.0
2022-05-22;10220;2.0
2022-05-22;10211;23.0
2022-05-22;10209;1.0
2022-05-22;10100;7.0
2022-05-22;10107;7.0
2022-05-22;10140;21.0
2022-05-22;10170;2.0
2022-05-22;10119;65.0
2022-05-22;10169;2.0
2022-05-22;10121;6.0
2022-05-22;10190;17.0
2022-05-22;10151;10.0
2022-05-22;10133;27.0
2022-05-22;10120;1.0
2022-05-22;10109;4.0
2022-05-22;10178;2.0
2022-05-22;10212;7.0
2022-05-22;10175;22.0
2022-05-22;10124;2.0
2022-05-22;10177;3.0
2022-05-22;10150;22.0
2022-05-22;10171;1.0
2022-05-23;10110;12.0
2022-05-23;10182;2.0
2022-05-23;10194;2.0
2022-05-23;10172;13.0
2022-05-23;10191;9.0
2022-05-23;10126;38.0
2022-05-23;10167;3.0
2022-05-23;10156;4.0
2022-05-23;10179;5.0
2022-05-23;10180;8.0
2022-05-23;10129;5.0
2022-05-23;10192;4.0
2022-05-23;10195;2.0
2022-05-23;10128;5.0
2022-05-23;10157;5.0
2022-05-23;10161;3.0
2022-05-23;10144;4.0
2022-05-23;10143;2.0
2022-05-23;10123;2.0
2022-05-23;10199;2.0
2022-05-23;10200;3.0
2022-05-23;10162;1.0
2022-05-23;10134;13.0
2022-05-23;10207;1.0
2022-05-23;10127;5.0
2022-05-23;10139;1.0
2022-05-23;10188;1.0
2022-05-23;10160;1.0
2022-05-23;10102;5.0
2022-05-23;10106;19.0
2022-05-23;10113;7.0
2022-05-23;10135;1.0
2022-05-23;10117;7.0
2022-05-23;10168;4.0
2022-05-23;10186;3.0
2022-05-23;10189;15.0
2022-05-23;10132;4.0
2022-05-23;10131;1.0
2022-05-23;10198;2.0
2022-05-23;10197;1.0
2022-05-23;10155;3.0
2022-05-23;10165;3.0
2022-05-23;10220;2.0
2022-05-23;10211;25.0
2022-05-23;10213;1.0
2022-05-23;10164;1.0
2022-05-23;10100;6.0
2022-05-23;10107;2.0
2022-05-23;10140;17.0
2022-05-23;10170;12.0
2022-05-23;10119;79.0
2022-05-23;10121;1.0
2022-05-23;10190;9.0
2022-05-23;10151;44.0
2022-05-23;10133;6.0
2022-05-23;10109;5.0
2022-05-23;10212;10.0
2022-05-23;10175;21.0
2022-05-23;10124;2.0
2022-05-23;10177;10.0
2022-05-23;10150;25.0
2022-05-23;10171;2.0
2022-05-24;10149;10.0
2022-05-24;10110;6.0
2022-05-24;10182;1.0
2022-05-24;10194;1.0
2022-05-24;10172;1.0
2022-05-24;10191;19.0
2022-05-24;10126;39.0
2022-05-24;10167;1.0
2022-05-24;10156;3.0
2022-05-24;10179;1.0
2022-05-24;10141;1.0
2022-05-24;10192;2.0
2022-05-24;10195;1.0
2022-05-24;10128;3.0
2022-05-24;10144;3.0
2022-05-24;10143;5.0
2022-05-24;10123;8.0
2022-05-24;10199;2.0
2022-05-24;10208;2.0
2022-05-24;10203;1.0
2022-05-24;10207;3.0
2022-05-24;10214;6.0
2022-05-24;10127;3.0
2022-05-24;10139;1.0
2022-05-24;10188;2.0
2022-05-24;10160;2.0
2022-05-24;10101;10.0
2022-05-24;10102;8.0
2022-05-24;10106;9.0
2022-05-24;10113;2.0
2022-05-24;10135;1.0
2022-05-24;10117;7.0
2022-05-24;10104;3.0
2022-05-24;10168;2.0
2022-05-24;10146;10.0
2022-05-24;10186;2.0
2022-05-24;10173;7.0
2022-05-24;10189;11.0
2022-05-24;10198;5.0
2022-05-24;10197;3.0
2022-05-24;10176;2.0
2022-05-24;10165;10.0
2022-05-24;10174;1.0
2022-05-24;10218;11.0
2022-05-24;10219;9.0
2022-05-24;10211;15.0
2022-05-24;10100;27.0
